category	filename	title	file_line_no	turn_line_no	scene_id	line_type	line_no	new_line_no	speaker_label	scene_speaker_id	anno	line_text
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	453	L296	S6	DIALOGUE	D423	D422	MAUREEN	4	T36	Listen, I know the invitation said that we were all gathering at the c-section next week, but Sherry just went into labor.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	454	L297	S6	DIALOGUE	D424	D423	RORY	2	D422	What?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	455	L298	S6	DIALOGUE	D425	D424	MAUREEN	4	D423	She screwed up, she’s in labor, and she wanted me to call all the girls and beg them to get down to the hospital ASAP.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	456	L299	S6	DIALOGUE	D426	D425	RORY	2	D424	Oh.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	457	L300	S6	DIALOGUE	D427	D426	MAUREEN	4	D425	It’s a big screw-up.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	458	L301	S6	DIALOGUE	D428	D427	RORY	2	D426	I guess.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	459	L302	S6	DIALOGUE	D429	D428	MAUREEN	4	D427	Can you come?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	460	L303	S6	DIALOGUE	D430	D429	RORY	2	D428	Well. . .
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	461	L304	S6	DIALOGUE	D431	D430	MAUREEN	4	D429	You’re a child, right?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	462	L305	S6	DIALOGUE	D432	D431	RORY	2	D430	What?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	463	L306	S6	DIALOGUE	D433	D432	MAUREEN	4	D431	School?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	464	L307	S6	DIALOGUE	D434	D433	RORY	2	D432	Huh?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	465	L308	S6	DIALOGUE	D435	D434	MAUREEN	4	D433	School, you have school?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	466	L309	S6	DIALOGUE	D436	D435	RORY	2	D434	Uh, yes, I have school, but 
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	467	L310	S6	DIALOGUE	D437	D436	MAUREEN	4	D435	Is there anyway you could reschedule school just for today?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	468	L310	S6	DIALOGUE	D438	D437	MAUREEN	4	D436	She completely screwed up, but she’s still our Sherry.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	469	L311	S6	DIALOGUE	D439	D438	RORY	2	D437	Well, I’m actually done with school now.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	470	L311	S6	DIALOGUE	D440	D439	RORY	2	D438	I could grab a train and 
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	471	L312	S6	DIALOGUE	D441	D440	MAUREEN	4	D439	That would be the best, the absolute best.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	472	L312	S6	DIALOGUE	D442	D441	MAUREEN	4	D440	You are a great kid.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	473	L312	S6	DIALOGUE	D443	D442	MAUREEN	4	D441	She’s at Boston Memorial.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	474	L312	S6	DIALOGUE	D444	D443	MAUREEN	4	D442	I will meet you there.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	475	L312	S6	DIALOGUE	D445	D444	MAUREEN	4	T37	Listen, I have Graydon Carter on the other line.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	476	L313	S6	DIALOGUE	D446	D445	RORY	2	D444	Who?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	477	L314	S6	DIALOGUE	D447	D446	MAUREEN	4	D445	Graydon Carter.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	478	L314	S6	DIALOGUE	D448	D447	MAUREEN	4	D446	I have to go.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	479	L315	S6	DIALOGUE	D449	D448	RORY	2	D447	Okay, bye.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	480		S6	ACTION	A30	A30				FLASHBACK  ELDER GILMORE RESIDENCE
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	481		S6	ACTION	A31	A31				[A photographer is setting up in the living room]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	482	L316	S6	DIALOGUE	D450	D449	EMILY	5	T38	Please make sure the light is very soft.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	483	L316	S6	DIALOGUE	D451	D450	EMILY	5	D449	I want a luminous quality.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	484	L317	S6	DIALOGUE	D452	D451	PHOTOGRAPHER	6	D450	I’m gonna have to see the young lady before I can set the final lighting.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	485	L318	S6	DIALOGUE	D453	D452	EMILY	5	D451	Yes, of course.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	486	L318	S6	DIALOGUE	D454	D453	EMILY	5	D452	Arletta, did you call Lorelai?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	487	L319	S6	DIALOGUE	D455	D454	ARLETTA	7	D453	Yes, ma’am.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	488	L319	S6	DIALOGUE	D456	D455	ARLETTA	7	D454	Twenty minutes ago.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	489	L320	S6	DIALOGUE	D457	D456	EMILY	5	D455	And what did she say?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	490	L321	S6	DIALOGUE	D458	D457	ARLETTA	7	D456	She said she was still getting dressed.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	491	L321	S6	DIALOGUE	D459	D458	ARLETTA	7	D457	Do you want me to go up there again?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	492	L322	S6	DIALOGUE	D460	D459	EMILY	5	D458	No, I’ll do it.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	493	L322	S6	DIALOGUE	D461	D460	EMILY	5	D459	I swear, you’d think that it was my coming out portrait, not hers, for the amount of concern she has about all of this.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	494	L322	S6	DIALOGUE	D462	D461	EMILY	5	D460	I’ll be right back.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	495	L322	S6	DIALOGUE	D463	D462	EMILY	5	D461	Don’t scratch the floor.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	496		S6	ACTION	A32	A32				[Cut to upstairs  Young Lorelai is in her bedroom trying to fit into her debutante gown.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	497		S6	ACTION	A33	A33				There’s a knock at the door.]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	498	L323	S6	DIALOGUE	D464	D463	LORELAI	8	T39	Yeah?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	499	L324	S6	DIALOGUE	D465	D464	EMILY	5	D463	Lorelai, the photographer needs you downstairs.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	500	L325	S6	DIALOGUE	D466	D465	LORELAI	8	D464	I’ll be there in a sec.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	501	L326	S6	DIALOGUE	D467	D466	EMILY	5	D465	He needs you now, not in a sec.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	502	L327	S6	DIALOGUE	D468	D467	LORELAI	8	D466	Okay.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	503	L328	S6	DIALOGUE	D469	D468	EMILY	5	D467	I don’t hear you walking toward the door.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	504	L329	S6	DIALOGUE	D470	D469	LORELAI	8	D468	Mom, please.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	505	L330	S6	DIALOGUE	D471	D470	EMILY	5	D469	I’m coming in.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	506	L331	S6	DIALOGUE	D472	D471	LORELAI	8	D470	No.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	507		S6	ACTION	A34	A34				[Emily walks into the bedroom]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	508	L332	S6	DIALOGUE	D473	D472	EMILY	5	D471	I don’t have time for your attitude young lady.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	509	L332	S6	DIALOGUE	D474	D473	EMILY	5	D472	This man is being paid by the hour.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	510	L332	S6	DIALOGUE	D475	D474	EMILY	5	D473	Why aren’t you dressed?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	511	L333	S6	DIALOGUE	D476	D475	LORELAI	8	D474	I just. .
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	512	L333	S6	DIALOGUE	D477	D476	LORELAI	8	D475	.I think the zipper’s too new or stiff or something.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	513	L334	S6	DIALOGUE	D478	D477	EMILY	5	D476	Turn around, I’ll do it.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	514		S6	ACTION	A35	A35				[tries to zip up the dress]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	515	L334	S6	DIALOGUE	D479	D478	EMILY	5	T40	Oh my God.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	516	L335	S6	DIALOGUE	D480	D479	LORELAI	8	D478	What?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	517	L336	S6	DIALOGUE	D481	D480	EMILY	5	D479	It’s not the zipper, it’s the dress.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	518	L336	S6	DIALOGUE	D482	D481	EMILY	5	D480	It’s too small.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	519	L337	S6	DIALOGUE	D483	D482	LORELAI	8	D481	Are you sure?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	520	L338	S6	DIALOGUE	D484	D483	EMILY	5	D482	Of course I’m sure.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	521	L338	S6	DIALOGUE	D485	D484	EMILY	5	D483	It’s too small.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	522	L338	S6	DIALOGUE	D486	D485	EMILY	5	D484	How can it be too small?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	523	L338	S6	DIALOGUE	D487	D486	EMILY	5	D485	We had a fitting three months ago.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	524	L338	S6	DIALOGUE	D488	D487	EMILY	5	D486	Have you gained weight?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	525	L339	S6	DIALOGUE	D489	D488	LORELAI	8	D487	No.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	526	L340	S6	DIALOGUE	D490	D489	EMILY	5	D488	Hold your breath.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	527	L341	S6	DIALOGUE	D491	D490	LORELAI	8	D489	I am.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	528	L342	S6	DIALOGUE	D492	D491	EMILY	5	D490	Hold your breath!
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	529	L343	S6	DIALOGUE	D493	D492	LORELAI	8	D491	I am!
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	530	L344	S6	DIALOGUE	D494	D493	EMILY	5	D492	The only thing I can think of is the dressmaker must’ve written the measurements down wrong.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	531	L344	S6	DIALOGUE	D495	D494	EMILY	5	T41	Well, what are we supposed to do now?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	532	L344	S6	DIALOGUE	D496	D495	EMILY	5	D494	I certainly can’t take a picture of you like that.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	533	L345	S6	DIALOGUE	D497	D496	LORELAI	8	D495	Sorry.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	534	L346	S6	DIALOGUE	D498	D497	EMILY	5	D496	I’ll just have to have him come back next week.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	535	L346	S6	DIALOGUE	D499	D498	EMILY	5	D497	And I’m going to call that woman at the dress shop and give her a piece of my mind.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	536	L346	S6	DIALOGUE	D500	D499	EMILY	5	D498	My God, is everyone in the world completely incompetent?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	537	L346	S6	DIALOGUE	D501	D500	EMILY	5	D499	Put on your sweats and run around the block.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	538	L346	S6	DIALOGUE	D502	D501	EMILY	5	D500	You’re gonna fit into the next dress no matter what.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	539		S7	ACTION	A36	A36				[Lorelai walks in]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	540	L347	S7	DIALOGUE	D503	D502	LORELAI	0	T42	Okay, I have five minutes to drink as much coffee as I can before I have to drive to Hartford to spend the evening with my mother alone and. .
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	541	L347	S7	DIALOGUE	D504	D503	LORELAI	0	D502	.who am I saying this to?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	542	L348	S7	DIALOGUE	D505	D504	KIRK	1	D503	I was listening.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	543	L349	S7	DIALOGUE	D506	D505	LORELAI	0	T43	Where’s Luke?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	544	L350	S7	DIALOGUE	D507	D506	KIRK	1	D505	I don’t know.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	545	L351	S7	DIALOGUE	D508	D507	LORELAI	0	D506	Well, is he here?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	546	L351	S7	DIALOGUE	D509	D508	LORELAI	0	D507	Is he coming back?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	547	L351	S7	DIALOGUE	D510	D509	LORELAI	0	D508	How fresh is that pot?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	548	L352	S7	DIALOGUE	D511	D510	KIRK	1	D509	I don’t know, I don’t know, it was sitting there when I got here but that’s only been a minute
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	549	L352	S7	DIALOGUE	D512	D511	KIRK	1	D510	so I don’t know.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	550		S7	ACTION	A37	A37				[Luke walks down from upstairs]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	551	L353	S7	DIALOGUE	D513	D512	LORELAI	0	D511	Oh, thank God.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	552	L353	S7	DIALOGUE	D514	D513	LORELAI	0	D512	Hey, I desperately need a massive cup of coffee to go and 
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	553	L353	S7	DIALOGUE	D515	D514	LORELAI	0	T44	what happened to your face?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	554	L354	S7	DIALOGUE	D516	D515	LUKE	2	D514	What do you mean?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	555	L355	S7	DIALOGUE	D517	D516	LORELAI	0	D515	It’s visible.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	556	L356	S7	DIALOGUE	D518	D517	LUKE	2	D516	Oh, I shaved.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	557	L357	S7	DIALOGUE	D519	D518	LORELAI	0	D517	You going to the bank?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	558	L358	S7	DIALOGUE	D520	D519	LUKE	2	D518	No.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	559	L359	S7	DIALOGUE	D521	D520	LORELAI	0	D519	Funeral?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	560	L360	S7	DIALOGUE	D522	D521	LUKE	2	D520	No.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	561	L361	S7	DIALOGUE	D523	D522	LORELAI	0	D521	Drag club?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	562	L362	S7	DIALOGUE	D524	D523	LUKE	2	D522	Let’s get you your coffee, shall we?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	563	L363	S7	DIALOGUE	D525	D524	LORELAI	0	D523	Hey, isn’t that the sweater that 
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	564	L364	S7	DIALOGUE	D526	D525	LUKE	2	D524	Yes, it is.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	565	L365	S7	DIALOGUE	D527	D526	LORELAI	0	D525	You look nice.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	566	L366	S7	DIALOGUE	D528	D527	LUKE	2	D526	Thank you.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	567	L367	S7	DIALOGUE	D529	D528	LORELAI	0	D527	What’s the occasion?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	568	L368	S7	DIALOGUE	D530	D529	LUKE	2	D528	Oh, well 
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	569		S7	ACTION	A38	A38				[Nicole walks into the diner]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	570	L369	S7	DIALOGUE	D531	D530	NICOLE	3	T45	Hi.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	571	L370	S7	DIALOGUE	D532	D531	LUKE	2	D530	Hi.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	572	L371	S7	DIALOGUE	D533	D532	LORELAI	0	D531	Oh, it’s a girl.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	573	L371	S7	DIALOGUE	D534	D533	LORELAI	0	D532	It’s a. . .
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	574	L372	S7	DIALOGUE	D535	D534	LUKE	2	D533	Nicole, this is Lorelai.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	575	L373	S7	DIALOGUE	D536	D535	NICOLE	3	D534	Nice to meet you.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	576	L373	S7	DIALOGUE	D537	D536	NICOLE	3	D535	I’m Nicole Leahy.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	577	L374	S7	DIALOGUE	D538	D537	LORELAI	0	D536	Lorelai Gilmore.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	578	L375	S7	DIALOGUE	D539	D538	NICOLE	3	D537	Wow, you look nice.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	579	L376	S7	DIALOGUE	D540	D539	LUKE	2	D538	Yeah, you, too.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	580	L377	S7	DIALOGUE	D541	D540	NICOLE	3	D539	So, you ready or should I sit down?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	581	L378	S7	DIALOGUE	D542	D541	LUKE	2	D540	No, let’s go, I’m ready.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	582	L379	S7	DIALOGUE	D543	D542	NICOLE	3	D541	Okay.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	583		S7	ACTION	A39	A39				[her cell phone rings]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	584	L379	S7	DIALOGUE	D544	D543	NICOLE	3	T46	Oh, I’m sorry.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	585	L379	S7	DIALOGUE	D545	D544	NICOLE	3	D543	I’ll just 
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	586	L380	S7	DIALOGUE	D546	D545	LORELAI	0	T47	Oh, hey, hey Luke. . .
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	587	L381	S7	DIALOGUE	D547	D546	LUKE	2	D545	She’s a lawyer.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	588	L382	S7	DIALOGUE	D548	D547	LORELAI	0	D546	So what?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	589	L382	S7	DIALOGUE	D549	D548	LORELAI	0	D547	Luke!
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	590	L383	S7	DIALOGUE	D550	D549	LUKE	2	D548	Shh!
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	591	L384	S7	DIALOGUE	D551	D550	NICOLE	3	D544	Hello?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	592	L384	S7	DIALOGUE	D552	D551	NICOLE	3	D550	Yes.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	593	L384	S7	DIALOGUE	D553	D552	NICOLE	3	D551	No, I’m sorry, Monday’s not gonna work, it’ll have to be Tuesday.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	594	L384	S7	DIALOGUE	D554	D553	NICOLE	3	D552	Yes, well, your client breaking a contract is fairly annoying also, but we’re all dealing with that.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	595	L384	S7	DIALOGUE	D555	D554	NICOLE	3	D553	Terrific to hear.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	596	L384	S7	DIALOGUE	D556	D555	NICOLE	3	D554	Bye Michael.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	597		S7	ACTION	A40	A40				[hangs up]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	598	L384	S7	DIALOGUE	D557	D556	NICOLE	3	D545	Sorry.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	599	L384	S7	DIALOGUE	D558	D557	NICOLE	3	D556	The phone is going off now.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	600	L385	S7	DIALOGUE	D559	D558	LUKE	2	D557	It’s okay.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	601	L385	S7	DIALOGUE	D560	D559	LUKE	2	D558	Make as many calls as you want.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	602	L386	S7	DIALOGUE	D561	D560	NICOLE	3	D559	Nice meeting you.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	603	L387	S7	DIALOGUE	D562	D561	LORELAI	0	D560	You, too.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	604		S8	ACTION	A41	A41				[Rory steps off the elevator and walks up to a woman]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	605		S8	ACTION	A42	A42				[on phone]
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	606	L388	S8	DIALOGUE	D563	D562	MAUREEN	0	T48	As soon as I can.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	607	L388	S8	DIALOGUE	D564	D563	MAUREEN	0	D562	All right, bye.
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	608	L389	S8	DIALOGUE	D565	D564	RORY	1	T49	Maureen?
TVShowGuess	Gilmore_Girls_03x13.split_scenes.json	03x13 - Dear Emily And Richard	609	L390	S8	DIALOGUE	D566	D565	MAUREEN	0	D564	Yes?
